Date,AAPL,ABBV,AMZN,BA,BAC,BRK-B,CAT,COP,CVX,GE,GOOGL,GS,HD,HON,JNJ,JPM,LLY,META,MSFT,NEE,NKE,NVDA,PFE,SLB,TSLA,UNH,UPS,V,WMT,XOM
2019-01-03,-0.10492420751467334,-0.03350373070270309,-0.025565528700364833,-0.040685546316880115,-0.016155288942872124,-0.05649729874220546,-0.0392965271670908,-0.0191150882115746,-0.01933824686680301,0.001242046714863573,-0.028086291045404017,-0.014757106751428528,-0.022286957790634734,-0.013440523530260281,-0.016017808107807372,-0.014313394523494127,-0.03156883648308532,-0.02946896858663412,-0.03748171450573562,-0.0024759394609641873,-0.017846493904277203,-0.06231917563866877,-0.028375688577168632,0.010695268415683022,-0.031977589194740155,-0.02764889834965591,-0.028803067379743454,-0.03670218469385282,-0.005155741610695745,-0.015472756272350032
2019-01-04,0.041803146991124605,0.0317090389218605,0.04885111342984534,0.05073344770654804,0.040691760744668876,0.018301670322048737,0.05320457500732439,0.02493577603701852,0.0205120061069921,0.020872330892346847,0.05002134144166118,0.03216002110035048,0.029280669459167057,0.03438358757708509,0.016643894385906393,0.036201591269610436,0.02965222785128962,0.04606105563997465,0.04546026142852048,0.01824948102970869,0.025781497862188345,0.06209873489185313,0.0225782112749531,0.03886276510186625,0.0560942725927254,0.011627469003659583,0.034240440125895166,0.04217886149389925,0.006226519628833011,0.03620647675098229
2019-01-07,-0.0022280521979104956,0.014489671085768143,0.03377651087852466,0.0031441501959925695,-0.0007823370550614436,0.00872213180997579,0.0006241623292017733,-0.0044015108594652455,0.012910272402225784,0.06012401115617474,-0.0019963331252862843,0.005526151103384689,0.019506279654107467,0.005555621135478791,-0.006435362819930524,0.0006950572755922964,0.005392571019356032,0.0007245740797804528,0.0012742907097956866,-0.001450366492360762,0.014231633287607747,0.05158712222409909,0.0053348306084581975,0.0272536550277895,0.05293512263076508,0.0019182746089443684,-0.0033820492985398463,0.01787193035934939,0.011703635087746477,0.005186533526493753
2019-01-08,0.018883934597035575,0.004636829507627217,0.016475884077589695,0.03715442472016657,-0.001958212705748947,-0.003051760171505167,0.011938161063422116,0.013303151657440115,-0.004374447035160119,-0.02080985344611495,0.008744924750428389,-0.00369968257517731,0.004789977107884566,-0.002070699558664024,0.022960956424935525,-0.0018872865295437523,0.009152954586222914,0.03193665480948292,0.00722465455372459,0.007286833772625252,0.013250713990444299,-0.025210594006125627,0.00461595542086543,0.012370305022331617,0.001163599158188828,0.013281496265009308,0.000102524868112419,0.005423682033222328,0.006956885297242637,0.007244501467041062
2019-01-09,0.01683876758433227,-0.03337397842719903,0.0017128868892680703,0.009644043305917352,0.00975241193803997,0.0003055799133121525,0.0038455638398739635,0.032578834324105965,0.01333110920007275,-0.007034234754655743,-0.0034334246165919134,0.006252683910929965,0.010290509985104808,0.004652816252224907,-0.007957272969858611,-0.0016919222217568993,0.007450315062267773,0.011856667640394303,0.014198179263099683,-0.004331378868159396,-0.001826685195960781,0.019475860635511835,-0.0020745630929765013,0.013917770297220486,0.009437947481978803,0.0014377603875064878,0.005119638807993793,0.01170036842361731,-0.0032616205541691557,0.005260872867454664
2019-01-10,0.0031914433839689486,0.00443156635535403,-0.0019302905505940288,0.025215181081352216,-0.0011650432924958222,0.0010688725562658483,0.020439131263589035,0.022175149417452297,0.0015879224030198034,0.05046965959364454,-0.002610438759462458,-0.0026669637000872517,-0.00373482002141667,0.014846465366483678,0.006031578638173214,-9.983195271626841e-05,-0.010894262877258741,-0.00020804713819621307,-0.006446064942737504,0.014935706270319135,-0.002222023218495917,0.018415523731343215,-0.024052368348645218,0.009892999981820009,0.018844716086450743,0.005035557577633683,0.010059620362874137,0.001876772699785656,0.000737336728332428,-0.00512220766116274
2019-01-11,-0.009866910893874236,0.00124653439145467,-0.00950021578853727,0.000822299570094001,0.011592070585634422,-0.0014763591070957398,-0.00648869254703163,-0.023078384304181254,-0.008053571763620773,0.0,-0.013400132124881928,0.00527050747391887,0.0019527426352041767,-0.00283521051017561,0.00030846977931702906,-0.0047924321255289086,0.002067849495611429,-0.0027776423612626876,-0.0077521143203621535,0.0018228403290926661,-0.004984592993192357,0.024485863836763967,0.013381721748054548,0.002158500531242917,0.006616379981298151,0.011369865514772266,-0.010162037160481845,-0.004408777014825357,-0.0012643676414254938,-0.004590434449784334
2019-01-14,-0.015151207594810812,-0.028839192884914856,-0.014335246209543026,-0.00722362013120609,0.012977331592267456,-0.0026015497477312687,-0.0022741825590672044,-0.011818097054229596,-0.0073128772816827385,-0.0044841982692503226,-0.012249879853816882,0.010065914635824064,-0.003349940840274746,0.0018183532340820634,-0.01139410994502695,0.01025619250593099,-0.012995084877120736,0.010996247636383625,-0.00732243447314636,-0.02582761477959384,0.0006571665540852301,0.010759677325572729,-0.011965076786942242,-0.010113179845802284,-0.037735932883165346,0.001573296669788493,0.01248444118683604,-0.0069777781062685795,0.0011591820344871548,-0.0012556159710061638
2019-01-15,0.020260339192935312,0.008692692789032437,0.034848007027612496,0.0053516305839700394,0.006802768360192161,0.005907552618148128,-0.008457390984169161,0.006380968996455904,0.003574027275015052,-0.019285786996487617,0.032743605890585475,0.006636726607245569,-0.013173154922135525,0.001162018723052403,0.00838372606746542,0.007304538918568526,0.020797157788190832,0.024190837684822677,0.02859260411866821,0.02017739706835695,0.023252599138701268,-0.003796059538350843,0.008460750064118849,0.00963351752961364,0.029553003459965428,0.03489959244955086,-0.016065541159422242,0.0017492774842877705,0.013598328893401632,0.0005580153971531754
2019-01-16,0.012142542604306578,0.0005846367772330747,0.005490895184266011,-0.0005112973592642633,0.06911801507294332,0.007436489047304246,0.007394798774689722,-0.005619059936397816,-0.006442361861475127,0.028234348504983655,0.002757239407275846,0.09115252773249086,0.0032246860556335716,0.0018129468351789193,-0.01025656267127852,0.008032041489374817,-0.0024798659726179575,-0.009511328028023586,0.0035172507384066943,-0.00022908113547055964,-0.0025716806336344325,-0.006896480693477334,-0.014615897290505778,-0.01132907366018354,0.00469238793745434,0.0177113712077506,-0.005859453843594046,0.0,0.0010385533848449049,-0.00041870499676813986
